ts,size,pool_a,pool_b,spread_bps,corridor_bps,exit_bps,dev_a,dev_b,suspect,slot_a,slot_b,slot_now,blockhash8,state
2026-08-28 13:30:22 UTC,100,Raydium,TesseraV,69.8,60,9.8,0.0,69.8,False,442349256,442349290,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,100,Raydium,Aquifer,70.1,60,10.1,0.0,70.1,False,442349256,442349290,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,100,Raydium,BisonFi,69.5,60,9.5,0.0,69.5,False,442349256,442349290,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,100,TesseraV,Aquifer,0.3,60,-59.7,69.8,70.1,False,442349290,442349290,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,100,TesseraV,BisonFi,-0.3,60,-59.7,69.8,69.5,False,442349290,442349290,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,100,Aquifer,BisonFi,-0.6,60,-59.4,70.1,69.5,False,442349290,442349290,442349261,5Ktc5gaQ,ok
2026-08-28 14:30:32 UTC,0.1,Raydium,DefiTuna,16.1,60,-43.9,0.0,16.1,False,442359072,442359104,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,1,Raydium,PancakeSwap,15.1,60,-44.9,0.0,15.1,False,442359072,442359105,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,10,Raydium,TesseraV,17.1,60,-42.9,0.0,17.1,False,442359072,442359106,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,10,Raydium,Aquifer,16.2,60,-43.8,0.0,16.2,False,442359072,442359106,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,10,Raydium,Quantum,17.2,60,-42.8,0.0,17.2,False,442359072,442359106,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,10,TesseraV,Aquifer,-0.9,60,-59.1,17.1,16.2,False,442359106,442359106,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,10,TesseraV,Quantum,0.1,60,-59.9,17.1,17.2,False,442359106,442359106,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,10,Aquifer,Quantum,1.0,60,-59.0,16.2,17.2,False,442359106,442359106,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,100,Raydium,TesseraV,30.9,60,-29.1,0.0,30.9,False,442359072,442359107,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,100,Raydium,Flux,30.3,60,-29.7,0.0,30.3,False,442359072,442359107,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,100,Raydium,Aquifer,30.1,60,-29.9,0.0,30.1,False,442359072,442359107,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,100,TesseraV,Flux,-0.6,60,-59.4,30.9,30.3,False,442359107,442359107,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,100,TesseraV,Aquifer,-0.9,60,-59.1,30.9,30.1,False,442359107,442359107,442359078,CMC9WWy6,ok
2026-08-28 14:30:32 UTC,100,Flux,Aquifer,-0.2,60,-59.8,30.3,30.1,False,442359107,442359107,442359078,CMC9WWy6,ok
2026-08-28 17:12:47 UTC,0.1,Raydium,BisonFi,48.1,60,-11.9,0.0,48.1,False,442388086,442388117,442388090,BNvKeR6G,ok
2026-08-28 18:01:06 UTC,0.1,Raydium,PancakeSwap,42.2,60,-17.8,0.0,42.2,False,442397123,442397155,442397128,5XqXP8Ws,ok
2026-08-28 18:33:59 UTC,0.1,Raydium,BisonFi,44.4,60,-15.6,0.0,44.4,False,442403273,442403305,442403279,FMFvdwhD,ok
2026-08-28 18:33:59 UTC,1,Raydium,TesseraV,46.8,60,-13.2,0.0,46.8,False,442403273,442403306,442403279,FMFvdwhD,ok
2026-08-28 18:33:59 UTC,10,Raydium,Quantum,47.3,60,-12.7,0.0,47.3,False,442403273,442403307,442403279,FMFvdwhD,ok
2026-08-28 18:33:59 UTC,100,Raydium,TesseraV,59.1,60,-0.9,0.0,59.1,False,442403273,442403308,442403279,FMFvdwhD,ok
2026-08-28 18:33:59 UTC,100,Raydium,Aquifer,59.4,60,-0.6,0.0,59.4,False,442403273,442403308,442403279,FMFvdwhD,ok
2026-08-28 18:33:59 UTC,100,Raydium,TesseraV,61.1,60,1.1,0.0,61.1,False,442403273,442403308,442403279,FMFvdwhD,ok
2026-08-28 18:33:59 UTC,100,TesseraV,Aquifer,0.2,60,-59.8,59.1,59.4,False,442403308,442403308,442403279,FMFvdwhD,ok
2026-08-28 18:33:59 UTC,100,Aquifer,TesseraV,1.8,60,-58.2,59.4,61.1,False,442403308,442403308,442403279,FMFvdwhD,ok
2026-08-28 19:07:40 UTC,0.1,Raydium,Flux,36.6,60,-23.4,0.0,36.6,False,442409631,442409663,442409637,7Dr7avPV,ok
2026-08-28 21:42:37 UTC,0.1,Raydium,Raydium CLMM,7.1,35,-27.9,0.0,7.1,False,442438858,442438889,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,1,Raydium,Quantum,6.7,60,-53.3,0.0,6.7,False,442438858,442438890,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,10,Raydium,Whirlpool,7.0,35,-28.0,0.0,7.0,False,442438858,442438891,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,10,Raydium,Whirlpool,5.9,35,-29.1,0.0,5.9,False,442438858,442438891,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,10,Raydium,Meteora DAMM v2,7.3,60,-52.7,0.0,7.3,False,442438858,442438891,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,10,Whirlpool,Meteora DAMM v2,0.3,35,-34.7,7.0,7.3,False,442438891,442438891,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,10,Whirlpool,Meteora DAMM v2,1.4,35,-33.6,5.9,7.3,False,442438891,442438891,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,100,Raydium,Meteora DLMM,19.8,55,-35.2,0.0,19.8,False,442438858,442438892,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,100,Raydium,BisonFi,19.8,60,-40.2,0.0,19.8,False,442438858,442438892,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,100,Raydium,Whirlpool,19.6,35,-15.4,0.0,19.6,False,442438858,442438892,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,100,Meteora DLMM,BisonFi,0.0,55,-55.0,19.8,19.8,False,442438892,442438892,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,100,Meteora DLMM,Whirlpool,-0.2,30,-29.8,19.8,19.6,False,442438892,442438892,442438864,Dr1CpekD,ok
2026-08-28 21:42:37 UTC,100,BisonFi,Whirlpool,-0.3,35,-34.7,19.8,19.6,False,442438892,442438892,442438864,Dr1CpekD,ok
2026-08-28 22:29:41 UTC,0.1,Raydium,Quantum,32.5,60,-27.5,0.0,32.5,False,442447764,442447796,442447771,6bYpgzY4,ok
2026-08-28 22:29:41 UTC,1,Raydium,Quantum,32.7,60,-27.3,0.0,32.7,False,442447764,442447797,442447771,6bYpgzY4,ok
2026-08-28 22:38:58 UTC,0.1,Raydium,Deriverse,10.5,60,-49.5,0.0,10.5,False,442449520,442449552,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,1,Raydium,Quantum,9.9,60,-50.1,0.0,9.9,False,442449520,442449553,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,10,Raydium,Quantum,11.2,60,-48.8,0.0,11.2,False,442449520,442449554,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,10,Raydium,GoonFi V2,11.4,60,-48.6,0.0,11.4,False,442449520,442449554,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,10,Raydium,Flux,11.2,60,-48.8,0.0,11.2,False,442449520,442449554,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,10,Quantum,GoonFi V2,0.2,60,-59.8,11.2,11.4,False,442449554,442449554,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,10,Quantum,Flux,0.0,60,-60.0,11.2,11.2,False,442449554,442449554,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,10,GoonFi V2,Flux,-0.2,60,-59.8,11.4,11.2,False,442449554,442449554,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,100,Raydium,Quantum,23.6,60,-36.4,0.0,23.6,False,442449520,442449556,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,100,Raydium,TesseraV,22.4,60,-37.6,0.0,22.4,False,442449520,442449556,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,100,Raydium,Aquifer,22.8,60,-37.2,0.0,22.8,False,442449520,442449556,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,100,Quantum,TesseraV,-1.2,60,-58.8,23.6,22.4,False,442449556,442449556,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,100,Quantum,Aquifer,-0.8,60,-59.2,23.6,22.8,False,442449556,442449556,442449528,EoQfYK2Q,ok
2026-08-28 22:38:58 UTC,100,TesseraV,Aquifer,0.4,60,-59.6,22.4,22.8,False,442449556,442449556,442449528,EoQfYK2Q,ok
2026-08-28 23:39:46 UTC,0.1,Raydium,Byreal,54.8,60,-5.2,0.0,54.8,False,442461044,442461075,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,1,Raydium,BisonFi,55.1,60,-4.9,0.0,55.1,False,442461044,442461077,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,10,Raydium,PancakeSwap,55.9,60,-4.1,0.0,55.9,False,442461044,442461078,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,10,Raydium,BisonFi,55.9,60,-4.1,0.0,55.9,False,442461044,442461078,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,10,Raydium,Aquifer,56.7,60,-3.3,0.0,56.7,False,442461044,442461078,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,10,PancakeSwap,BisonFi,0.0,60,-60.0,55.9,55.9,False,442461078,442461078,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,10,PancakeSwap,Aquifer,0.8,60,-59.2,55.9,56.7,False,442461078,442461078,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,10,BisonFi,Aquifer,0.8,60,-59.2,55.9,56.7,False,442461078,442461078,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,100,Raydium,Quantum,69.3,60,9.3,0.0,69.3,False,442461044,442461079,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,100,Raydium,BisonFi,69.0,60,9.0,0.0,69.0,False,442461044,442461079,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,100,Raydium,Flux,69.4,60,9.4,0.0,69.4,False,442461044,442461079,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,100,Quantum,BisonFi,-0.3,60,-59.7,69.3,69.0,False,442461079,442461079,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,100,Quantum,Flux,0.2,60,-59.8,69.3,69.4,False,442461079,442461079,442461051,EYZNj6aS,ok
2026-08-28 23:39:46 UTC,100,BisonFi,Flux,0.4,60,-59.6,69.0,69.4,False,442461079,442461079,442461051,EYZNj6aS,ok
2026-08-29 00:15:45 UTC,0.1,Raydium,GoonFi V2,16.0,60,-44.0,0.0,16.0,False,442467857,442467889,442467864,4aDkd1QR,ok
2026-08-29 00:15:45 UTC,1,Raydium,GoonFi V2,16.1,60,-43.9,0.0,16.1,False,442467857,442467890,442467864,4aDkd1QR,ok
2026-08-29 00:32:20 UTC,0.1,Raydium,Whirlpool,9.0,35,-26.0,0.0,9.0,False,442470989,442471022,442471009,4SZRbmWU,ok
2026-08-29 00:32:20 UTC,1,Raydium,Flux,8.7,60,-51.3,0.0,8.7,False,442470989,442471032,442471009,4SZRbmWU,ok
2026-08-29 00:32:20 UTC,10,Raydium,BisonFi,12.2,60,-47.8,0.0,12.2,False,442470989,442471034,442471009,4SZRbmWU,ok
2026-08-29 00:32:20 UTC,10,Raydium,Byreal,10.6,60,-49.4,0.0,10.6,False,442470989,442471034,442471009,4SZRbmWU,ok
2026-08-29 00:32:20 UTC,10,Raydium,BisonFi,10.6,60,-49.4,0.0,10.6,False,442470989,442471034,442471009,4SZRbmWU,ok
2026-08-29 00:32:20 UTC,10,BisonFi,Byreal,-1.7,60,-58.3,12.2,10.6,False,442471034,442471034,442471009,4SZRbmWU,ok
2026-08-29 00:32:20 UTC,10,Byreal,BisonFi,0.1,60,-59.9,10.6,10.6,False,442471034,442471034,442471009,4SZRbmWU,ok
2026-08-29 00:32:20 UTC,100,Raydium,BisonFi,23.6,60,-36.4,0.0,23.6,False,442470989,442471036,442471009,4SZRbmWU,ok
2026-08-29 00:32:20 UTC,100,Raydium,BisonFi,25.6,60,-34.4,0.0,25.6,False,442470989,442471036,442471009,4SZRbmWU,ok
2026-08-29 09:30:16 UTC,0.1,Raydium,Quantum,24.9,60,-35.1,0.0,24.9,False,442572861,442572893,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,1,Raydium,BisonFi,25.0,60,-35.0,0.0,25.0,False,442572861,442572894,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,10,Raydium,Quantum,26.3,60,-33.7,0.0,26.3,False,442572861,442572895,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,10,Raydium,BisonFi,26.2,60,-33.8,0.0,26.2,False,442572861,442572895,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,10,Quantum,BisonFi,-0.1,60,-59.9,26.3,26.2,False,442572895,442572895,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,100,Raydium,BisonFi,39.2,60,-20.8,0.0,39.2,False,442572861,442572896,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,100,Raydium,Quantum,39.4,60,-20.6,0.0,39.4,False,442572861,442572896,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,100,Raydium,Flux,39.0,60,-21.0,0.0,39.0,False,442572861,442572896,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,100,BisonFi,Quantum,0.2,60,-59.8,39.2,39.4,False,442572896,442572896,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,100,BisonFi,Flux,-0.2,60,-59.8,39.2,39.0,False,442572896,442572896,442572867,Fmjbbbxq,ok
2026-08-29 09:30:16 UTC,100,Quantum,Flux,-0.4,60,-59.6,39.4,39.0,False,442572896,442572896,442572867,Fmjbbbxq,ok
2026-08-29 10:30:31 UTC,1,Raydium,Quantum,23.1,60,-36.9,0.0,23.1,False,442584267,442584300,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,10,Raydium,PancakeSwap,24.4,60,-35.6,0.0,24.4,False,442584267,442584301,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,10,Raydium,Quantum,24.4,60,-35.6,0.0,24.4,False,442584267,442584301,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,10,Raydium,Quantum,24.3,60,-35.7,0.0,24.3,False,442584267,442584301,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,10,PancakeSwap,Quantum,-0.1,60,-59.9,24.4,24.4,False,442584301,442584301,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,10,PancakeSwap,Quantum,-0.1,60,-59.9,24.4,24.3,False,442584301,442584301,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,100,Raydium,Raydium CLMM,37.2,35,2.2,0.0,37.2,False,442584267,442584303,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,100,Raydium,Whirlpool,37.1,35,2.1,0.0,37.1,False,442584267,442584303,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,100,Raydium,Flux,37.1,60,-22.9,0.0,37.1,False,442584267,442584303,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,100,Raydium CLMM,Whirlpool,-0.1,10,-9.9,37.2,37.1,False,442584303,442584303,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,100,Raydium CLMM,Flux,-0.1,35,-34.9,37.2,37.1,False,442584303,442584303,442584276,63GHnRq4,ok
2026-08-29 10:30:31 UTC,100,Whirlpool,Flux,-0.0,35,-35.0,37.1,37.1,False,442584303,442584303,442584276,63GHnRq4,ok
